종목코드,회사명,배당기록
071850, 캐스텍코리아,2012 : -  2013 : -  2014 : 120  2015 : 130  
003090, 대웅,2012 : 550  2013 : 500  2014 : 500  2015 : 500  
007690, 국도화학,2012 : 1000  2013 : 1000  2014 : 1000  2015 : 1500  
006360, GS건설,2011 : 1000  2012 : 250  2013 : -  2014 : -  
028150, GS홈쇼핑,2012 : 3000  2013 : 3500  2014 : 7700  2015 : 5200  
011700, 한신기계,2012 : 45  2013 : 35  2014 : 45  2015 : 45  
052260, 바이오랜드,2012 : 200  2013 : 200  2014 : 250  2015 : 250  
137950, 제이씨케미칼,2012 : 40  2013 : 80  2014 : -  2015 : 60  
065560, 선도소프트,2012 : -  2013 : -  2014 : -  2015 : -  
007210, 벽산,2012 : 130  2013 : 56  2014 : 68  2015 : 65  
005030, 부산주공,2012 : 40  2013 : -  2014 : 50  2015 : -  
006120, SK케미칼,2012 : 400  2013 : 400  2014 : 300  2015 : 300  
017480, 삼현철강,2012 : 125  2013 : 150  2014 : 150  2015 : 150  
039290, 인포뱅크,2011 : 30  2012 : 30  2013 : -  2014 : -  
089150, 케이씨티,2012 : 150  2013 : 120  2014 : 120  2015 : 60  
090360, 로보스타,2012 : -  2013 : -  2014 : -  2015 : 70  
100030, 모바일리더,2011 : -  2012 : -  2013 : 170  2014 : -  
128820, 대성산업,2011 : -  2012 : -  2013 : -  2014 : -  
102210, 해덕파워웨이,2012 : -  2013 : 250  2014 : 200  2015 : 100  
115500, 케이씨에스,2012 : 100  2013 : 100  2014 : 140  2015 : 70  
143160, 아이디스,2012 : 450  2013 : 350  2014 : 300  2015 : 300  
092300, 현우산업,2012 : 50  2013 : 30  2014 : 30  2015 : 60  
033500, 동성화인텍,2012 : -  2013 : 70  2014 : 130  2015 : 130  
126640, 화신정공,2012 : 18  2013 : 20  2014 : 20  2015 : 20  
034830, 한국토지신탁,2012 : -  2013 : 30  2014 : 40  2015 : 60  
072710, 농심홀딩스,2012 : 2000  2013 : 2000  2014 : 2000  2015 : 2000  
126880, 제이엔케이히터,2012 : 200  2013 : 100  2014 : -  2015 : 100  
072950, 빛샘전자,2012 : 100  2013 : 100  2014 : -  2015 : 200  
003080, 성보화학,2012 : 1000  2013 : 1500  2014 : 2000  2015 : 2200  
076080, 웰크론한텍,2012 : 50  2013 : 50  2014 : -  2015 : -  
109080, 옵티시스,2012 : 20  2013 : 20  2014 : 50  2015 : 50  
081660, 휠라코리아,2012 : 250  2013 : 250  2014 : 250  2015 : 250  
004170, 신세계,2012 : 1000  2013 : 1000  2014 : 1150  2015 : 1250  
049080, 기가레인,- : -  - : -  2013 : 50  2014 : 50  
011930, 신성솔라에너지,2012 : -  2013 : -  2014 : -  2015 : -  
078020, 이베스트투자증권,2013 : 70  2013 : -  2014 : 73  2015 : 510  
051160, 디지털오션,2012 : -  2013 : -  2014 : -  2015 : -  
117930, 한진해운,2011 : -  2012 : -  2013 : -  2014 : -  
067730, 로지시스,2012 : 1500  2013 : 1800  2014 : 1850  2015 : 60  
131180, 딜리,2012 : 42  2013 : 45  2014 : 50  2015 : 60  
020400, 대동금속,2012 : 300  2013 : 300  2014 : 300  2015 : 300  
950110, SBI액시즈,2013 : 189  2014 : 50  2015 : 90  2016 : 107  
112240, 에스에프씨,2012 : 25  2013 : 25  2014 : 15  2015 : 25  
006110, 삼아알미늄,2012 : 75  2013 : 75  2014 : 75  2015 : 55  
008770, 호텔신라,2012 : 300  2013 : 150  2014 : 350  2015 : 350  
023910, 대한약품,2012 : 120  2013 : 120  2014 : 150  2015 : 180  
101330, 모베이스,2012 : -  2013 : 200  2014 : 100  2015 : -  
090150, 광진윈텍,2012 : 30  2013 : 30  2014 : 30  2015 : 30  
030200, KT,2012 : 2000  2013 : 800  2014 : -  2015 : 500  
039020, 이건창호,2012 : 50  2013 : 50  2014 : 30  2015 : 30  
160980, 싸이맥스,2012 : -  2013 : -  2014 : -  2015 : 200  
149950, 아바텍,2012 : 110  2013 : 100  2014 : 200  2015 : 100  
032620, 유비케어,2012 : -  2013 : -  2014 : -  2015 : 30  
070300, 솔라시아,2012 : -  2013 : 20  2014 : -  2015 : 20  
019210, 와이지-원,2012 : 200  2013 : 150  2014 : 150  2015 : 150  
018120, 진로발효,2012 : 1000  2013 : 1000  2014 : 1000  2015 : 1100  
054410, 케이피티,2012 : -  2013 : -  2014 : -  2015 : 50  
008560, 메리츠종금증권,2013 : 85  2013 : 70  2014 : 145  2015 : 230  
192530, 광주은행,- : -  - : -  2014 : -  2015 : 200  
080580, 오킨스전자,- : -  - : -  - : -  2014 : 70  
005290, 동진쎄미켐,2012 : 60  2013 : 60  2014 : 60  2015 : 60  
006140, 피제이전자,2012 : 150  2013 : 200  2014 : 200  2015 : 220  
006380, 카프로,2011 : 1000  2012 : 250  2013 : -  2014 : -  
051390, YW,2011 : 50  2012 : 100  2013 : 100  2014 : 100  
049070, 인탑스,2012 : 450  2013 : 500  2014 : 250  2015 : 350  
029460, 케이씨텍,2012 : 20  2013 : 70  2014 : 100  2015 : 150  
027040, 서울전자통신,2011 : 15  2012 : -  2013 : -  2014 : -  
042420, 네오위즈홀딩스,2012 : -  2013 : -  2014 : -  2015 : 330  
009410, 태영건설,2011 : 100  2012 : 100  2013 : -  2014 : -  
042660, 대우조선해양,2012 : 250  2013 : 300  2014 : 150  2015 : -  
016170, 로엔,2011 : 170  2012 : 189  2013 : -  2014 : 711  
019680, 대교,2012 : 210  2013 : 210  2014 : 230  2015 : 240  
100250, 진양홀딩스,2012 : 110  2013 : 135  2014 : 165  2015 : 140  
039030, 이오테크닉스,2012 : 100  2013 : 100  2014 : 200  2015 : 100  
052220, iMBC,2012 : 45  2013 : 45  2014 : 30  2015 : 30  
034810, 해성산업,2012 : 100  2013 : 100  2014 : 100  2015 : 100  
052460, 아이크래프트,2012 : 80  2013 : 50  2014 : 70  2015 : 100  
051370, 인터플렉스,2012 : -  2013 : -  2014 : -  2015 : -  
019440, 세아특수강,2012 : 600  2013 : 750  2014 : 800  2015 : 700  
006370, 대구백화점,2013 : 400  2014 : 600  2015 : 600  2016 : 400  
079370, 제우스,2012 : -  2013 : 200  2014 : 200  2015 : 300  
027050, 코리아나,2012 : -  2013 : -  2014 : -  2015 : 50  
010620, 현대미포조선,2011 : 2000  2012 : 1500  2013 : 800  2014 : -  
012800, 대창,2011 : -  2012 : 30  2013 : -  2014 : -  
051380, 피씨디렉트,2012 : 30  2013 : -  2014 : -  2015 : -  
065530, 전파기지국,2012 : 500  2013 : 500  2014 : 500  2015 : 500  
065770, CS,2012 : -  2013 : -  2014 : -  2015 : -  
066620, 국보디자인,2012 : 200  2013 : 230  2014 : 250  2015 : 250  
101390, 아이엠,2012 : 50  2013 : -  2014 : -  2015 : -  
049720, 고려신용정보,2012 : 50  2013 : 50  2014 : 75  2015 : 150  
005900, 동양건설,2010 : 500  2011 : -  2012 : -  2013 : -  
069330, 유아이디,2011 : 150  2012 : 150  2013 : 150  2014 : 100  
000210, 대림산업,2012 : 500  2013 : 100  2014 : 100  2015 : 300  
001540, 안국약품,2012 : 130  2013 : 205  2014 : 205  2015 : 220  
003960, 사조대림,2011 : 200  2012 : -  2013 : -  2014 : 200  
068240, 다원시스,2012 : 60  2013 : 60  2014 : 60  2015 : 50  
003720, 삼영화학,2011 : 150  2012 : 50  2013 : -  2014 : -  
078600, 대주전자재료,2012 : 100  2013 : -  2014 : -  2015 : -  
036890, 진성티이씨,2012 : 100  2013 : 100  2014 : 120  2015 : 150  
090730, SIMPAC METALLOY,2012 : 100  2013 : 80  2014 : 80  2015 : 50  
034230, 파라다이스,2012 : 200  2013 : 350  2014 : 600  2015 : 375  
013520, 화승알앤에이,2012 : 250  2013 : 250  2014 : 250  2015 : 500  
009270, 신원,2011 : -  2012 : -  2013 : -  2014 : -  
075580, 세진중공업,2012 : -  2013 : -  2014 : -  2015 : 100  
095190, 이엠코리아,2011 : 50  2012 : 50  2013 : -  2014 : -  
001790, 대한제당,2012 : 625  2013 : 500  2014 : 550  2015 : 450  
194370, 제이에스코퍼레이션,2012 : -  2013 : 6210  2014 : -  2015 : 250  
098460, 고영,2012 : 200  2013 : 350  2014 : 300  2015 : 300  
002880, 대유에이텍,2012 : 30  2013 : 30  2014 : 50  2015 : 40  
101160, 월덱스,2012 : 100  2013 : 50  2014 : -  2015 : -  
004800, 효성,2012 : 1000  2013 : 1000  2014 : 2000  2015 : 3500  
000440, 중앙에너비스,2012 : 800  2013 : 800  2014 : 800  2015 : 800  
001530, 동일방직,2012 : 750  2013 : 1000  2014 : 625  2015 : 625  
002620, 제일약품,2012 : 60  2013 : 40  2014 : 60  2015 : 60  
130960, CJ E&M,2012 : -  2013 : -  2014 : -  2015 : 200  
079940, 가비아,2012 : 20  2013 : 20  2014 : 20  2015 : 30  
040910, 아이씨디,2012 : -  2013 : -  2014 : 100  2015 : -  
058430, 포스코강판,2012 : -  2013 : -  2014 : -  2015 : 750  
115310, 인포바인,2012 : 780  2013 : 810  2014 : -  2015 : 1750  
140520, 대창스틸,2012 : 100  2013 : 100  2014 : 150  2015 : 150  
089980, 상아프론테크,2012 : 75  2013 : 115  2014 : 107  2015 : 140  
023590, 다우기술,2012 : 130  2013 : 130  2014 : 130  2015 : 150  
001780, 알루코,2012 : -  2013 : -  2014 : -  2015 : 50  
002870, 신풍제지,2011 : -  2012 : 1000  2013 : 500  2014 : 500  
023350, 한국종합기술,2012 : 100  2013 : 100  2014 : 100  2015 : 100  
112040, 위메이드,2011 : 991  2012 : -  2013 : -  2014 : -  
025530, SJM홀딩스,2012 : 100  2013 : 150  2014 : 200  2015 : 200  
049960, 쎌바이오텍,2012 : 150  2013 : 150  2014 : 150  2015 : 400  
060980, 한라홀딩스,2012 : 1000  2013 : 1200  2014 : 500  2015 : 1200  
102460, 이연제약,2012 : 200  2013 : 150  2014 : 250  2015 : 300  
004830, 덕성,2012 : 45  2013 : 45  2014 : 45  2015 : 20  
002410, 범양건영,2012 : -  2013 : -  2014 : -  2015 : -  
044490, 태웅,2012 : -  2013 : -  2014 : -  2015 : -  
099320, 쎄트렉아이,2012 : 260  2013 : 180  2014 : 150  2015 : 220  
086250, 화신테크,2012 : 50  2013 : 60  2014 : 60  2015 : 20  
079950, LIG에이디피,2011 : -  2012 : -  2013 : -  2014 : -  
010040, 한국내화,2012 : 50  2013 : 50  2014 : 50  2015 : 50  
011370, 서한,2012 : 5  2013 : 15  2014 : 20  2015 : 25  
037950, 한성엘컴텍,2012 : -  2013 : -  2014 : -  2015 : -  
114450, KPX생명과학,2011 : 225  2012 : 600  2013 : -  2014 : -  
056000, 코원,2012 : -  2013 : -  2014 : -  2015 : -  
037710, 광주신세계,2012 : 1250  2013 : 1250  2014 : 1250  2015 : 1250  
009290, 광동제약,2012 : 60  2013 : 70  2014 : 80  2015 : 80  
017900, 광전자,2011 : -  2012 : -  2013 : -  2014 : -  
001570, 금양,2012 : 35  2013 : 45  2014 : 60  2015 : 60  
000240, 한국타이어월드와이드,2012 : 400  2013 : 300  2014 : 300  2015 : 300  
000480, 조선내화,2012 : 3500  2013 : 4000  2014 : 4000  2015 : 4000  
049950, 미래컴퍼니,2012 : 150  2013 : -  2014 : -  2015 : 100  
046440, KG모빌리언스,2012 : 100  2013 : 125  2014 : 150  2015 : 150  
069540, 빛과전자,2012 : -  2013 : -  2014 : -  2015 : -  
000220, 유유제약,2013 : 160  2014 : 180  2015 : 180  2016 : 180  
130500, 금호엔티,2012 : -  2013 : 50  2014 : 75  2015 : 90  
105740, 디케이락,2012 : 100  2013 : 100  2014 : 200  2015 : 150  
130740, 티피씨글로벌,2012 : 30  2013 : -  2014 : 20  2015 : 40  
079960, 동양이엔피,2012 : 300  2013 : 300  2014 : 300  2015 : 300  
058400, KNN,2012 : 300  2013 : 250  2014 : 250  2015 : 250  
012450, 한화테크윈,2012 : 500  2013 : 500  2014 : -  2015 : 300  
221610, 한솔씨앤피,2012 : -  2013 : -  2014 : -  2015 : 500  
090740, 연이정보통신,2012 : -  2013 : -  2014 : -  2015 : 70  
012690, 모나리자,2012 : 25  2013 : -  2014 : -  2015 : 50  
036640, HRS,2012 : 20  2013 : 70  2014 : 80  2015 : 30  
034220, LG디스플레이,2012 : -  2013 : -  2014 : 500  2015 : 500  
033130, 디지틀조선,2012 : 40  2013 : 40  2014 : 40  2015 : 40  
014620, 성광벤드,2012 : 150  2013 : 150  2014 : 150  2015 : 150  
032040, C&S자산관리,2011 : 300  2012 : 375  2013 : 150  2014 : -  
058650, 세아홀딩스,2012 : 1750  2013 : 1750  2014 : 1800  2015 : 1750  
060720, KH바텍,2012 : -  2013 : 370  2014 : 500  2015 : 300  
012200, 계양전기,2012 : 50  2013 : 50  2014 : 45  2015 : 55  
115530, 씨엔플러스,2012 : 50  2013 : -  2014 : -  2015 : -  
032280, 삼일,2012 : -  2013 : -  2014 : -  2015 : 70  
015710, 코콤,2012 : 50  2013 : 50  2014 : 100  2015 : 125  
054050, 농우바이오,2012 : 250  2013 : 250  2014 : 250  2015 : 250  
016800, 퍼시스,2012 : 700  2013 : 700  2014 : 700  2015 : 700  
001560, 제일연마,2012 : 160  2013 : 200  2014 : 200  2015 : 160  
073190, 듀오백코리아,2011 : 240  2012 : 150  2013 : -  2014 : -  
000230, 일동제약,2012 : 150  2013 : 160  2014 : 200  2015 : 300  
045100, 한양이엔지,2012 : -  2013 : 120  2014 : 150  2015 : 200  
105550, 트루윈,2012 : -  2013 : 50  2014 : 25  2015 : -  
023530, 롯데쇼핑,2012 : 1500  2013 : 1500  2014 : 2000  2015 : 2000  
001500, HMC투자증권,2013 : 150  2013 : -  2014 : 150  2015 : 450  
003920, 남양유업,2012 : 1000  2013 : 1000  2014 : 1000  2015 : 1000  
000650, 천일고속,2012 : -  2013 : -  2014 : -  2015 : 6000  
046890, 서울반도체,2012 : 31  2013 : 146  2014 : -  2015 : 75  
025950, 동신건설,2012 : 100  2013 : 200  2014 : 100  2015 : 100  
104460, 동양피엔에프,2012 : 25  2013 : 50  2014 : 120  2015 : 120  
001740, SK네트웍스,2012 : 150  2013 : -  2014 : 100  2015 : 100  
075130, 플랜티넷,2012 : 330  2013 : 330  2014 : 150  2015 : 150  
079970, 투비소프트,2012 : -  2013 : 70  2014 : 45  2015 : -  
011790, SKC,2012 : 500  2013 : 500  2014 : 550  2015 : 750  
161890, 한국콜마,2013 : 105  2013 : 105  2014 : 160  2015 : 200  
035760, CJ오쇼핑,2012 : 2000  2013 : 2000  2014 : 2500  2015 : 2500  
012630, 현대산업,2012 : 200  2013 : 50  2014 : 300  2015 : 500  
013720, 청보산업,2012 : 50  2013 : 50  2014 : 50  2015 : 25  
033340, 좋은사람들,2011 : -  2012 : 20  2013 : -  2014 : 10  
011300, 성안,2012 : -  2013 : -  2014 : -  2015 : 10  
035510, 신세계 I&C,2012 : 1000  2013 : 1000  2014 : 1000  2015 : 1000  
009470, 삼화전기,2012 : 50  2013 : 50  2014 : 50  2015 : 30  
079980, 휴비스,2012 : 300  2013 : 300  2014 : 300  2015 : 300  
222980, 한국맥널티,2012 : -  2013 : -  2014 : -  2015 : 100  
054040, 한국컴퓨터,2012 : 120  2013 : 130  2014 : 120  2015 : 130  
078890, 가온미디어,2012 : 50  2013 : 70  2014 : 100  2015 : 100  
192390, 윈하이텍,2012 : -  2013 : -  2014 : 100  2015 : 70  
210980, SK디앤디,2012 : -  2013 : -  2014 : 2600  2015 : 400  
002820, 선창산업,2012 : 95  2013 : 115  2014 : 165  2015 : 182  
043150, 바텍,2012 : 100  2013 : 100  2014 : 100  2015 : 100  
103140, 풍산,2012 : 450  2013 : 450  2014 : 600  2015 : 500  
000640, 동아쏘시오홀딩스,2012 : 1000  2013 : 1000  2014 : 1000  2015 : 1000  
128660, 피제이메탈,2012 : 75  2013 : 75  2014 : 90  2015 : 100  
105560, KB금융,2012 : 600  2013 : 500  2014 : 780  2015 : 980  
000880, 한화,2012 : 450  2013 : 400  2014 : 500  2015 : 500  
089790, 제이티,2011 : -  2012 : -  2013 : -  2014 : 130  
000400, 롯데손해보험,2012 : -  2013 : -  2013 : -  2014 : -  
200710, 에이디테크놀로지,2012 : -  2013 : -  2014 : -  2015 : 250  
086280, 현대글로비스,2012 : 1500  2013 : 1500  2014 : 2000  2015 : 3000  
011780, 금호석유,2012 : 2000  2013 : 1500  2014 : 1500  2015 : 800  
033100, 제룡전기,2012 : 50  2013 : 50  2014 : 50  2015 : 55  
010690, 화신,2012 : 100  2013 : 100  2014 : 100  2015 : 100  
012620, 원일특강,2012 : 70  2013 : 70  2014 : 80  2015 : 80  
012860, 서연전자,2012 : 30  2013 : 30  2014 : 50  2015 : 50  
008370, 원풍,2012 : 110  2013 : 110  2014 : 125  2015 : 140  
007280, 한국특수형강,2012 : 750  2013 : 300  2014 : 250  2015 : -  
193250, 와이제이엠게임즈,- : -  2013 : -  2014 : -  2015 : 50  
023790, 동일철강,2011 : -  2012 : -  2013 : -  2014 : -  
000890, 보해양조,2012 : -  2013 : -  2014 : -  2015 : -  
020000, 한섬,2012 : 300  2013 : 300  2014 : 300  2015 : 300  
069510, 에스텍,2012 : 250  2013 : 280  2014 : 380  2015 : 310  
048830, 엔피케이,2012 : 30  2013 : 50  2014 : 30  2015 : 30  
024880, 케이피에프,2012 : 150  2013 : 120  2014 : 100  2015 : 150  
102260, 동성코퍼레이션,2012 : 100  2013 : 100  2014 : 170  2015 : 200  
101170, 우림기계,2012 : 50  2013 : 35  2014 : 75  2015 : 50  
103590, 일진전기,2012 : 50  2013 : 70  2014 : 80  2015 : 80  
044450, KSS해운,2012 : 90  2013 : 130  2014 : 200  2015 : 260  
000430, 대원강업,2012 : 110  2013 : 120  2014 : 120  2015 : 125  
043360, 디지아이,2012 : 50  2013 : 50  2014 : 50  2015 : 50  
001520, 동양,2012 : -  2013 : -  2014 : -  2015 : 100  
067570, 엔브이에이치코리아,2012 : 50  2013 : 100  2014 : 100  2015 : 120  
065150, MPK,2011 : 20  2012 : 20  2013 : 10  2014 : 5  
092730, 네오팜,2012 : 75  2013 : 100  2014 : 250  2015 : 250  
033310, 디케이디앤아이,2012 : -  2013 : -  2014 : -  2015 : 50  
058850, KTcs,2012 : 100  2013 : 120  2014 : 120  2015 : 100  
013990, 아가방컴퍼니,2011 : 80  2012 : 40  2013 : 40  2014 : -  
010240, 흥국,2012 : 150  2013 : 100  2014 : 100  2015 : 100  
058610, 에스피지,2012 : 200  2013 : 200  2014 : 200  2015 : 50  
033560, 블루콤,2012 : 200  2013 : 300  2014 : 400  2015 : 400  
014830, 유니드,2012 : 750  2013 : 1000  2014 : 1100  2015 : 1100  
058860, 케이티스,2012 : 100  2013 : 120  2014 : 120  2015 : 100  
011320, 유니크,2012 : 50  2013 : 65  2014 : 75  2015 : 100  
007070, GS리테일,2012 : 400  2013 : 450  2014 : 600  2015 : 850  
082920, 비츠로셀,2014 : 60  2014 : -  2015 : 45  2016 : 75  
151860, KG ETS,2012 : -  2013 : 50  2014 : 100  2015 : 100  
001770, 신화실업,2012 : 300  2013 : 150  2014 : 200  2015 : 350  
000680, LS네트웍스,2012 : 50  2013 : 10  2014 : 10  2015 : -  
136480, 하림,2011 : 50  2012 : -  2013 : -  2014 : -  
043370, 평화정공,2012 : 140  2013 : 140  2014 : 140  2015 : 140  
002600, 조흥,2012 : 2500  2013 : 1500  2014 : 2500  2015 : 2500  
023760, 한국캐피탈,2013 : 40  2013 : 25  2014 : 20  2015 : 26  
064290, 인텍플러스,2012 : 50  2013 : -  2014 : -  2015 : -  
000660, SK하이닉스,2012 : -  2013 : -  2014 : 300  2015 : 500  
001750, 한양증권,2013 : 250  2014 : 250  2014 : 350  2015 : 400  
002840, 미원상사,2012 : 1800  2013 : -  2014 : -  2015 : -  
041190, 우리기술투자,2011 : 10  2012 : -  2013 : -  2014 : 15  
001510, SK증권,2012 : -  2013 : -  2013 : -  2014 : -  
086060, 진바이오텍,2012 : 30  2013 : 30  2014 : 30  2015 : 30  
011560, 세보엠이씨,2012 : 125  2013 : 100  2014 : 125  2015 : 175  
033320, 제이씨현시스템,2012 : -  2013 : 15  2014 : 15  2015 : 15  
010470, 오리콤,2012 : 150  2013 : 200  2014 : 200  2015 : 200  
014820, 동원시스템즈,2012 : -  2013 : -  2014 : 250  2015 : 250  
115570, 스타플렉스,2012 : 200  2013 : 200  2014 : -  2015 : -  
036830, 솔브레인,2012 : 375  2013 : 450  2014 : 450  2015 : 500  
136490, 선진,2012 : 100  2013 : 100  2014 : 100  2015 : 100  
009240, 한샘,2012 : 600  2013 : 700  2014 : 850  2015 : 1000  
053160, 프리엠스,2012 : 50  2013 : 50  2014 : 50  2015 : 50  
067310, 하나마이크론,2012 : -  2013 : -  2014 : 100  2015 : 50  
000670, 영풍,2012 : 7500  2013 : 7500  2014 : 7500  2015 : 9750  
045300, 성우테크론,2012 : 45  2013 : 50  2014 : 25  2015 : 25  
069730, DSR제강,2012 : 30  2013 : 30  2014 : 30  2015 : 40  
005500, 삼진제약,2012 : 300  2013 : 400  2014 : 500  2015 : 600  
048470, 대동스틸,2012 : 30  2013 : 30  2014 : 30  2015 : 30  
036490, SK머티리얼즈,2012 : 2850  2013 : 500  2014 : 1000  2015 : 2560  
012280, 영화금속,2012 : 20  2013 : 20  2014 : 30  2015 : 50  
036010, 아비코전자,2012 : 30  2013 : 70  2014 : 150  2015 : 200  
122800, 썬텍,2012 : 60  2013 : -  2014 : -  2015 : 150  
086980, 쇼박스,2012 : -  2013 : -  2014 : -  2015 : 50  
041830, 인바디,2012 : 40  2013 : 40  2014 : 60  2015 : 80  
006840, AK홀딩스,2012 : 150  2013 : 200  2014 : 350  2015 : 500  
005750, 대림B&Co,2012 : -  2013 : 67  2014 : 100  2015 : 130  
002240, 고려제강,2012 : 350  2013 : 350  2014 : 350  2015 : 350  
000060, 메리츠화재,2013 : 300  2013 : 320  2014 : 380  2015 : 570  
060590, 씨티씨바이오,2011 : -  2012 : -  2013 : -  2014 : -  
002000, 한국유리,2012 : -  2013 : -  2014 : 100  2015 : 775  
210540, 디와이파워,- : -  - : -  2014 : -  2015 : 100  
175330, JB금융지주,- : -  2013 : 100  2014 : 100  2015 : 50  
114190, 웰크론강원,2011 : 150  2012 : 50  2013 : 30  2014 : -  
001390, KG케미칼,2012 : 150  2013 : 1000  2014 : 350  2015 : 350  
003570, S&T중공업,2012 : 300  2013 : 150  2014 : 100  2015 : 200  
005990, 매일유업,2012 : 125  2013 : 125  2014 : 125  2015 : 125  
029960, 코엔텍,2012 : -  2013 : 25  2014 : 25  2015 : 25  
155960, 지디,- : -  2012 : 150  2013 : 200  2014 : 100  
097870, 효성오앤비,2013 : 200  2014 : 230  2015 : 250  2016 : 200  
094360, 칩스앤미디어,2012 : -  2013 : -  2014 : -  2015 : 170  
038680, 에스넷,2012 : 50  2013 : 100  2014 : 50  2015 : 25  
013360, 일성건설,2012 : 150  2013 : 150  2014 : -  2015 : 250  
017960, 한국카본,2012 : 70  2013 : 100  2014 : 120  2015 : 130  
037350, 성도이엔지,2012 : 50  2013 : 70  2014 : 50  2015 : 50  
051630, 진양화학,2012 : 100  2013 : 185  2014 : 215  2015 : 125  
013120, 동원개발,2012 : 400  2013 : 450  2014 : 650  2015 : 100  
012030, 동부CNI,2012 : 100  2013 : -  2014 : -  2015 : -  
217190, 제너셈,2012 : -  2013 : 50  2014 : 50  2015 : 50  
087600, 픽셀플러스,2012 : -  2013 : 300  2014 : 150  2015 : 100  
000050, 경방,2012 : -  2013 : 250  2014 : 500  2015 : 1250  
004650, 창해에탄올,2012 : -  2013 : -  2014 : 500  2015 : 500  
001140, 국보,2012 : 50  2013 : 50  2014 : 50  2015 : 50  
002230, 피에스텍,2012 : 50  2013 : 50  2014 : 50  2015 : 50  
005740, 크라운제과,2012 : 1000  2013 : 1000  2014 : 1000  2015 : 2000  
004890, 동일산업,2012 : 1250  2013 : 750  2014 : 1000  2015 : 600  
104120, 신성에프에이,2012 : -  2013 : -  2014 : -  2015 : -  
053800, 안랩,2012 : 400  2013 : 200  2014 : 300  2015 : 500  
007700, F&F,2012 : 100  2013 : 100  2014 : 150  2015 : 200  
039980, 리노스,2012 : 100  2013 : -  2014 : 50  2015 : 50  
037560, CJ헬로비전,2012 : -  2013 : 75  2014 : 75  2015 : 75  
017510, 세명전기,2012 : 70  2013 : 80  2014 : 80  2015 : 80  
039740, 한국정보공학,2011 : -  2012 : -  2013 : -  2014 : -  
086520, 에코프로,2012 : -  2013 : -  2014 : -  2015 : -  
119860, 다나와,2012 : 200  2013 : 220  2014 : 220  2015 : 250  
170900, 동아에스티,- : -  2013 : 250  2014 : 750  2015 : 1000  
183190, 아세아시멘트,- : -  2013 : 1250  2014 : 1500  2015 : 1500  
002020, 코오롱,2012 : 500  2013 : 500  2014 : 500  2015 : 500  
023160, 태광,2012 : 15  2013 : 15  2014 : 15  2015 : 100  
000080, 하이트진로,2012 : 1250  2013 : 1100  2014 : 1000  2015 : 1000  
003350, 한국화장품제조,2011 : -  2012 : -  2013 : -  2014 : -  
093050, LF,2012 : 400  2013 : 400  2014 : 500  2015 : 500  
099830, 씨그널정보통신,2012 : -  2013 : -  2014 : -  2015 : -  
072130, 유엔젤,2012 : 150  2013 : 150  2014 : 100  2015 : 100  
069140, 누리플랜,2012 : -  2013 : -  2014 : -  2015 : -  
071280, 로체시스템즈,2011 : -  2012 : -  2013 : 50  2014 : -  
036480, 대성미생물,2012 : 850  2013 : 850  2014 : 850  2015 : 1000  
014470, 리홈,2012 : -  2013 : -  2014 : -  2015 : -  
035150, 백산,2012 : 60  2013 : 80  2014 : 60  2015 : 60  
068290, 삼성출판사,2012 : 100  2013 : 100  2014 : 100  2015 : 130  
036000, 예림당,2011 : 150  2012 : 150  2013 : 150  2014 : 150  
037330, 인지디스플레,2012 : 50  2013 : 50  2014 : 50  2015 : 50  
200780, 비씨월드제약,2012 : 500  2013 : 500  2014 : 100  2015 : -  
119850, 지엔씨에너지,2012 : -  2013 : 50  2014 : 70  2015 : 80  
144620, 코오롱머티리얼,- : -  2012 : 100  2013 : 200  2014 : -  
117670, 알파칩스,2012 : 60  2013 : 70  2014 : 70  2015 : 40  
084110, 휴온스글로벌,2012 : 150  2013 : 200  2014 : 400  2015 : 550  
189980, 흥국에프엔비,2012 : -  2013 : 100  2014 : 200  2015 : 200  
059100, 아이컴포넌트,2012 : -  2013 : -  2014 : -  2015 : 100  
119610, 인터로조,2012 : 70  2013 : 70  2014 : 70  2015 : 120  
004430, 송원산업,2012 : 80  2013 : 70  2014 : 60  2015 : 70  
003100, 선광,2012 : 400  2013 : 400  2014 : 500  2015 : 350  
000070, 삼양홀딩스,2012 : 1500  2013 : 1250  2014 : 1500  2015 : 1500  
060560, 홈센타,2012 : -  2013 : -  2014 : -  2015 : 50  
002250, 근화제약,2011 : 600  2012 : -  2013 : -  2014 : -  
051600, 한전KPS,2012 : 1440  2013 : 1520  2014 : 1670  2015 : 1690  
048430, 유라테크,2012 : 100  2013 : 100  2014 : 100  2015 : 135  
096350, 대창솔루션,2012 : 50  2013 : 30  2014 : 30  2015 : 30  
005940, NH투자증권,2013 : 100  2013 : 50  2014 : 160  2015 : 400  
071050, 한국금융지주,2013 : 600  2013 : 200  2014 : 700  2015 : 1000  
011390, 부산산업,2012 : -  2013 : -  2014 : 250  2015 : 250  
015750, 성우하이텍,2012 : 200  2013 : 200  2014 : 200  2015 : 200  
036690, 코맥스,2012 : 100  2013 : 100  2014 : 60  2015 : 60  
010060, OCI,2011 : 2200  2012 : 400  2013 : -  2014 : 200  
013570, 디와이,2012 : 200  2013 : 150  2014 : 230  2015 : 110  
138360, 에이씨티,2012 : -  2013 : 175  2014 : 175  2015 : 60  
